question_id,split_name,image_count,answer_source
5017,multi_train,3,Cross-Image Synthesis
5018,multi_train,3,Non-Span
2766,multi_train,3,Cross-Image Synthesis
2767,multi_train,3,Multi-Image Spans
2768,multi_train,3,Non-Span
2769,multi_train,3,Cross-Image Synthesis
2760,multi_train,3,Multi-Image Spans
2761,multi_train,3,Multi-Image Spans
2763,multi_train,3,Non-Span
2765,multi_train,3,Cross-Image Synthesis
1901,multi_train,2,Cross-Image Synthesis
1902,multi_train,2,Multi-Image Spans
1903,multi_train,2,Multi-Image Spans
7751,multi_train,4,Multi-Image Spans
7753,multi_train,4,Multi-Image Spans
8882,multi_train,3,Multi-Image Spans
8884,multi_train,3,Multi-Image Spans
221,multi_train,3,Cross-Image Synthesis
223,multi_train,3,Multi-Image Spans
224,multi_train,3,Non-Span
225,multi_train,3,Non-Span
4429,multi_train,2,Multi-Image Spans
1247,multi_train,3,Multi-Image Spans
1248,multi_train,3,Multi-Image Spans
5433,multi_train,3,Non-Span
5435,multi_train,3,Multi-Image Spans
5436,multi_train,3,Cross-Image Synthesis
8199,multi_train,2,Non-Span
8200,multi_train,2,Non-Span
2060,multi_train,4,Non-Span
8544,multi_train,3,Non-Span
8545,multi_train,3,Cross-Image Synthesis
8546,multi_train,3,Cross-Image Synthesis
8547,multi_train,3,Multi-Image Spans
8548,multi_train,3,Non-Span
8549,multi_train,3,Multi-Image Spans
8551,multi_train,3,Multi-Image Spans
930,multi_train,3,Multi-Image Spans
933,multi_train,3,Non-Span
3682,multi_train,4,Multi-Image Spans
3683,multi_train,4,Multi-Image Spans
3684,multi_train,4,Non-Span
3685,multi_train,4,Multi-Image Spans
875,multi_train,3,Multi-Image Spans
876,multi_train,3,Multi-Image Spans
2457,multi_train,3,Non-Span
2459,multi_train,3,Multi-Image Spans
2466,multi_train,3,Cross-Image Synthesis
2467,multi_train,3,Multi-Image Spans
2468,multi_train,3,Non-Span
2462,multi_train,3,Non-Span
2463,multi_train,3,Cross-Image Synthesis
2465,multi_train,3,Multi-Image Spans
1348,multi_train,2,Multi-Image Spans
1349,multi_train,2,Non-Span
1350,multi_train,2,Multi-Image Spans
7025,multi_train,2,Multi-Image Spans
7026,multi_train,2,Multi-Image Spans
4687,multi_train,4,Multi-Image Spans
4688,multi_train,4,Multi-Image Spans
2553,multi_train,3,Cross-Image Synthesis
2556,multi_train,3,Cross-Image Synthesis
2557,multi_train,3,Multi-Image Spans
2549,multi_train,3,Multi-Image Spans
2550,multi_train,3,Cross-Image Synthesis
2551,multi_train,3,Multi-Image Spans
2552,multi_train,3,Non-Span
4963,multi_train,3,Multi-Image Spans
4964,multi_train,3,Multi-Image Spans
4965,multi_train,3,Non-Span
4966,multi_train,3,Multi-Image Spans
4967,multi_train,3,Non-Span
4958,multi_train,3,Multi-Image Spans
4960,multi_train,3,Multi-Image Spans
4961,multi_train,3,Cross-Image Synthesis
4962,multi_train,3,Cross-Image Synthesis
2873,multi_train,3,Non-Span
2874,multi_train,3,Multi-Image Spans
2875,multi_train,3,Non-Span
2879,multi_train,3,Cross-Image Synthesis
2880,multi_train,3,Cross-Image Synthesis
2881,multi_train,3,Multi-Image Spans
2882,multi_train,3,Non-Span
2876,multi_train,3,Multi-Image Spans
2877,multi_train,3,Non-Span
2878,multi_train,3,Multi-Image Spans
6354,multi_train,2,Multi-Image Spans
6357,multi_train,2,Cross-Image Synthesis
1531,multi_train,3,Non-Span
1532,multi_train,3,Multi-Image Spans
1534,multi_train,3,Non-Span
1535,multi_train,3,Multi-Image Spans
1533,multi_train,3,Multi-Image Spans
6116,multi_train,2,Cross-Image Synthesis
1158,multi_train,2,Multi-Image Spans
1157,multi_train,2,Multi-Image Spans
1159,multi_train,2,Multi-Image Spans
5946,multi_train,3,Multi-Image Spans
5947,multi_train,3,Multi-Image Spans
5944,multi_train,3,Multi-Image Spans
5945,multi_train,3,Multi-Image Spans
8027,multi_train,2,Non-Span
1720,multi_train,3,Non-Span
1723,multi_train,3,Multi-Image Spans
1724,multi_train,3,Non-Span
9142,multi_train,3,Cross-Image Synthesis
9143,multi_train,3,Multi-Image Spans
9144,multi_train,3,Cross-Image Synthesis
9146,multi_train,3,Cross-Image Synthesis
9147,multi_train,3,Cross-Image Synthesis
9148,multi_train,3,Multi-Image Spans
9149,multi_train,3,Non-Span
9150,multi_train,3,Non-Span
9140,multi_train,3,Non-Span
9141,multi_train,3,Multi-Image Spans
9139,multi_train,3,Cross-Image Synthesis
6531,multi_train,2,Multi-Image Spans
6532,multi_train,2,Multi-Image Spans
3186,multi_train,3,Multi-Image Spans
3187,multi_train,3,Non-Span
3190,multi_train,3,Multi-Image Spans
3191,multi_train,3,Cross-Image Synthesis
3193,multi_train,3,Multi-Image Spans
3196,multi_train,3,Multi-Image Spans
3127,multi_train,3,Cross-Image Synthesis
3128,multi_train,3,Multi-Image Spans
3129,multi_train,3,Multi-Image Spans
3130,multi_train,3,Non-Span
3124,multi_train,3,Multi-Image Spans
3120,multi_train,3,Multi-Image Spans
3123,multi_train,3,Multi-Image Spans
5222,multi_train,3,Non-Span
5223,multi_train,3,Multi-Image Spans
5224,multi_train,3,Multi-Image Spans
5225,multi_train,3,Multi-Image Spans
5226,multi_train,3,Multi-Image Spans
6645,multi_train,2,Multi-Image Spans
7894,multi_train,2,Cross-Image Synthesis
7896,multi_train,2,Multi-Image Spans
849,multi_train,2,Multi-Image Spans
850,multi_train,2,Multi-Image Spans
851,multi_train,2,Multi-Image Spans
4298,multi_train,2,Multi-Image Spans
4299,multi_train,2,Multi-Image Spans
4300,multi_train,2,Non-Span
6829,multi_train,2,Multi-Image Spans
2787,multi_train,3,Multi-Image Spans
2788,multi_train,3,Non-Span
2790,multi_train,3,Non-Span
2791,multi_train,3,Multi-Image Spans
2792,multi_train,3,Non-Span
2793,multi_train,3,Cross-Image Synthesis
2782,multi_train,3,Cross-Image Synthesis
2783,multi_train,3,Cross-Image Synthesis
2785,multi_train,3,Cross-Image Synthesis
2786,multi_train,3,Multi-Image Spans
4011,multi_train,2,Multi-Image Spans
4012,multi_train,2,Non-Span
3848,multi_train,3,Cross-Image Synthesis
3849,multi_train,3,Cross-Image Synthesis
3850,multi_train,3,Multi-Image Spans
3851,multi_train,3,Non-Span
3855,multi_train,3,Multi-Image Spans
3845,multi_train,3,Multi-Image Spans
3847,multi_train,3,Multi-Image Spans
7544,multi_train,4,Non-Span
7545,multi_train,4,Cross-Image Synthesis
7546,multi_train,4,Multi-Image Spans
3928,multi_train,2,Non-Span
3929,multi_train,2,Multi-Image Spans
8764,multi_train,3,Non-Span
8765,multi_train,3,Multi-Image Spans
8766,multi_train,3,Cross-Image Synthesis
8761,multi_train,3,Non-Span
8762,multi_train,3,Non-Span
8763,multi_train,3,Multi-Image Spans
8847,multi_train,3,Multi-Image Spans
8848,multi_train,3,Non-Span
8849,multi_train,3,Multi-Image Spans
8842,multi_train,3,Non-Span
8843,multi_train,3,Cross-Image Synthesis
8844,multi_train,3,Multi-Image Spans
8845,multi_train,3,Cross-Image Synthesis
5856,multi_train,3,Multi-Image Spans
5857,multi_train,3,Multi-Image Spans
5858,multi_train,3,Non-Span
4054,multi_train,2,Non-Span
4056,multi_train,2,Cross-Image Synthesis
4057,multi_train,2,Multi-Image Spans
8211,multi_train,2,Multi-Image Spans
8212,multi_train,2,Multi-Image Spans
8213,multi_train,2,Non-Span
5537,multi_train,2,Non-Span
5538,multi_train,2,Multi-Image Spans
5540,multi_train,2,Multi-Image Spans
4351,multi_train,2,Non-Span
4352,multi_train,2,Multi-Image Spans
1495,multi_train,2,Multi-Image Spans
6708,multi_train,3,Non-Span
1631,multi_train,2,Multi-Image Spans
1632,multi_train,2,Non-Span
1633,multi_train,2,Non-Span
1634,multi_train,2,Multi-Image Spans
1635,multi_train,2,Multi-Image Spans
1636,multi_train,2,Multi-Image Spans
1117,multi_train,2,Multi-Image Spans
1118,multi_train,2,Non-Span
1119,multi_train,2,Multi-Image Spans
7829,multi_train,2,Cross-Image Synthesis
7830,multi_train,2,Multi-Image Spans
7831,multi_train,2,Non-Span
7832,multi_train,2,Multi-Image Spans
7833,multi_train,2,Multi-Image Spans
1818,multi_train,2,Multi-Image Spans
1820,multi_train,2,Non-Span
1821,multi_train,2,Non-Span
6859,multi_train,2,Non-Span
6860,multi_train,2,Multi-Image Spans
6861,multi_train,2,Multi-Image Spans
1048,multi_train,3,Multi-Image Spans
5258,multi_train,2,Cross-Image Synthesis
5259,multi_train,2,Multi-Image Spans
5260,multi_train,2,Multi-Image Spans
5261,multi_train,2,Cross-Image Synthesis
5262,multi_train,2,Non-Span
3562,multi_train,3,Multi-Image Spans
3563,multi_train,3,Multi-Image Spans
3565,multi_train,3,Multi-Image Spans
4079,multi_train,2,Multi-Image Spans
6755,multi_train,2,Non-Span
6756,multi_train,2,Multi-Image Spans
9030,multi_train,3,Non-Span
9031,multi_train,3,Non-Span
9032,multi_train,3,Multi-Image Spans
9033,multi_train,3,Non-Span
9034,multi_train,3,Multi-Image Spans
9035,multi_train,3,Cross-Image Synthesis
9025,multi_train,3,Multi-Image Spans
9026,multi_train,3,Multi-Image Spans
9027,multi_train,3,Non-Span
9028,multi_train,3,Non-Span
9029,multi_train,3,Non-Span
2274,multi_train,3,Multi-Image Spans
2276,multi_train,3,Non-Span
2277,multi_train,3,Multi-Image Spans
2278,multi_train,3,Multi-Image Spans
2064,multi_train,2,Cross-Image Synthesis
2065,multi_train,2,Cross-Image Synthesis
2066,multi_train,2,Non-Span
9015,multi_train,2,Non-Span
9017,multi_train,2,Non-Span
9018,multi_train,2,Multi-Image Spans
9019,multi_train,2,Multi-Image Spans
9011,multi_train,3,Multi-Image Spans
9014,multi_train,2,Multi-Image Spans
8066,multi_train,2,Cross-Image Synthesis
8067,multi_train,2,Multi-Image Spans
8068,multi_train,2,Non-Span
5707,multi_train,4,Multi-Image Spans
5708,multi_train,4,Multi-Image Spans
4521,multi_train,2,Cross-Image Synthesis
4522,multi_train,2,Multi-Image Spans
3708,multi_train,3,Multi-Image Spans
8654,multi_train,2,Multi-Image Spans
8655,multi_train,2,Non-Span
8657,multi_train,2,Multi-Image Spans
4937,multi_train,3,Non-Span
4939,multi_train,3,Non-Span
4940,multi_train,3,Multi-Image Spans
4941,multi_train,3,Multi-Image Spans
4942,multi_train,3,Multi-Image Spans
4037,multi_train,2,Multi-Image Spans
4038,multi_train,2,Cross-Image Synthesis
4039,multi_train,2,Cross-Image Synthesis
4040,multi_train,2,Non-Span
4041,multi_train,2,Non-Span
3670,multi_train,2,Multi-Image Spans
3671,multi_train,2,Multi-Image Spans
3672,multi_train,2,Cross-Image Synthesis
3036,multi_train,3,Multi-Image Spans
3039,multi_train,3,Non-Span
3041,multi_train,3,Multi-Image Spans
3028,multi_train,3,Multi-Image Spans
3029,multi_train,3,Multi-Image Spans
3031,multi_train,3,Multi-Image Spans
3033,multi_train,3,Multi-Image Spans
3034,multi_train,3,Non-Span
3035,multi_train,3,Cross-Image Synthesis
6729,multi_train,4,Multi-Image Spans
6732,multi_train,4,Multi-Image Spans
6733,multi_train,4,Multi-Image Spans
1858,multi_train,2,Multi-Image Spans
1859,multi_train,2,Cross-Image Synthesis
1860,multi_train,2,Non-Span
1861,multi_train,2,Multi-Image Spans
7765,multi_train,3,Cross-Image Synthesis
4750,multi_train,2,Multi-Image Spans
4751,multi_train,2,Cross-Image Synthesis
4752,multi_train,2,Non-Span
9079,multi_train,3,Cross-Image Synthesis
9080,multi_train,3,Cross-Image Synthesis
9081,multi_train,3,Multi-Image Spans
9082,multi_train,3,Non-Span
9083,multi_train,3,Non-Span
9084,multi_train,3,Non-Span
9085,multi_train,3,Multi-Image Spans
9087,multi_train,3,Multi-Image Spans
9088,multi_train,3,Cross-Image Synthesis
9089,multi_train,3,Multi-Image Spans
9090,multi_train,3,Non-Span
9091,multi_train,3,Non-Span
1135,multi_train,2,Multi-Image Spans
1137,multi_train,2,Multi-Image Spans
1138,multi_train,2,Multi-Image Spans
6133,multi_train,2,Multi-Image Spans
6134,multi_train,2,Cross-Image Synthesis
3964,multi_train,2,Non-Span
3966,multi_train,2,Multi-Image Spans
3967,multi_train,2,Multi-Image Spans
8153,multi_train,3,Non-Span
8154,multi_train,3,Multi-Image Spans
8155,multi_train,3,Cross-Image Synthesis
4777,multi_train,2,Cross-Image Synthesis
4778,multi_train,2,Non-Span
4779,multi_train,2,Multi-Image Spans
6284,multi_train,3,Multi-Image Spans
6285,multi_train,3,Non-Span
6286,multi_train,3,Multi-Image Spans
6329,multi_train,3,Multi-Image Spans
6330,multi_train,3,Non-Span
6331,multi_train,3,Multi-Image Spans
1180,multi_train,3,Multi-Image Spans
3920,multi_train,3,Multi-Image Spans
2336,multi_train,3,Multi-Image Spans
2337,multi_train,3,Non-Span
7500,multi_train,4,Non-Span
7501,multi_train,4,Multi-Image Spans
7502,multi_train,4,Multi-Image Spans
6737,multi_train,2,Multi-Image Spans
6738,multi_train,2,Multi-Image Spans
2020,multi_train,2,Multi-Image Spans
2021,multi_train,2,Multi-Image Spans
903,multi_train,2,Multi-Image Spans
905,multi_train,2,Multi-Image Spans
906,multi_train,2,Multi-Image Spans
5687,multi_train,2,Multi-Image Spans
1967,multi_train,3,Multi-Image Spans
1968,multi_train,3,Cross-Image Synthesis
6109,multi_train,3,Non-Span
6110,multi_train,3,Non-Span
6111,multi_train,3,Multi-Image Spans
5071,multi_train,3,Non-Span
5072,multi_train,3,Multi-Image Spans
5074,multi_train,3,Multi-Image Spans
7496,multi_train,3,Multi-Image Spans
7497,multi_train,3,Cross-Image Synthesis
7499,multi_train,3,Non-Span
6296,multi_train,2,Multi-Image Spans
6297,multi_train,2,Multi-Image Spans
6298,multi_train,2,Multi-Image Spans
3198,multi_train,3,Multi-Image Spans
3199,multi_train,3,Multi-Image Spans
3200,multi_train,3,Non-Span
1806,multi_train,3,Multi-Image Spans
5384,multi_train,3,Multi-Image Spans
5386,multi_train,3,Cross-Image Synthesis
3884,multi_train,3,Multi-Image Spans
3885,multi_train,3,Cross-Image Synthesis
3886,multi_train,3,Cross-Image Synthesis
3887,multi_train,3,Multi-Image Spans
3888,multi_train,3,Multi-Image Spans
3881,multi_train,3,Non-Span
3883,multi_train,3,Multi-Image Spans
3877,multi_train,3,Multi-Image Spans
3879,multi_train,3,Non-Span
6302,multi_train,2,Non-Span
1109,multi_train,2,Multi-Image Spans
1112,multi_train,2,Cross-Image Synthesis
1113,multi_train,2,Non-Span
8135,multi_train,3,Multi-Image Spans
8136,multi_train,3,Non-Span
8137,multi_train,3,Cross-Image Synthesis
5479,multi_train,3,Cross-Image Synthesis
4094,multi_train,2,Multi-Image Spans
4095,multi_train,2,Multi-Image Spans
4096,multi_train,2,Cross-Image Synthesis
4097,multi_train,2,Cross-Image Synthesis
4107,multi_train,2,Non-Span
4109,multi_train,2,Cross-Image Synthesis
4111,multi_train,2,Cross-Image Synthesis
9297,multi_train,3,Multi-Image Spans
9298,multi_train,3,Cross-Image Synthesis
9299,multi_train,3,Non-Span
9300,multi_train,3,Non-Span
9301,multi_train,3,Multi-Image Spans
9302,multi_train,3,Multi-Image Spans
9303,multi_train,3,Cross-Image Synthesis
9304,multi_train,3,Non-Span
1397,multi_train,3,Multi-Image Spans
1399,multi_train,3,Multi-Image Spans
2476,multi_train,3,Multi-Image Spans
2477,multi_train,3,Non-Span
2478,multi_train,3,Non-Span
2479,multi_train,3,Cross-Image Synthesis
2480,multi_train,3,Multi-Image Spans
6316,multi_train,3,Multi-Image Spans
6318,multi_train,3,Multi-Image Spans
7898,multi_train,2,Multi-Image Spans
7900,multi_train,2,Cross-Image Synthesis
4510,multi_train,3,Cross-Image Synthesis
4511,multi_train,3,Cross-Image Synthesis
4512,multi_train,3,Multi-Image Spans
4513,multi_train,3,Multi-Image Spans
4514,multi_train,3,Non-Span
8909,multi_train,3,Multi-Image Spans
8912,multi_train,3,Multi-Image Spans
8913,multi_train,3,Multi-Image Spans
8039,multi_train,2,Non-Span
8041,multi_train,2,Cross-Image Synthesis
8043,multi_train,2,Non-Span
8045,multi_train,2,Cross-Image Synthesis
8046,multi_train,2,Multi-Image Spans
1792,multi_train,4,Multi-Image Spans
1793,multi_train,4,Cross-Image Synthesis
1794,multi_train,4,Multi-Image Spans
1795,multi_train,4,Non-Span
1797,multi_train,4,Multi-Image Spans
6970,multi_train,2,Multi-Image Spans
6971,multi_train,2,Multi-Image Spans
6972,multi_train,2,Non-Span
6973,multi_train,2,Non-Span
1292,multi_train,2,Multi-Image Spans
1294,multi_train,2,Non-Span
1295,multi_train,2,Non-Span
1969,multi_train,4,Cross-Image Synthesis
1970,multi_train,4,Multi-Image Spans
1971,multi_train,4,Non-Span
1972,multi_train,4,Multi-Image Spans
4136,multi_train,2,Non-Span
1412,multi_train,2,Multi-Image Spans
1413,multi_train,2,Multi-Image Spans
1414,multi_train,2,Multi-Image Spans
1415,multi_train,2,Cross-Image Synthesis
1417,multi_train,2,Multi-Image Spans
1154,multi_train,3,Multi-Image Spans
1155,multi_train,3,Multi-Image Spans
1156,multi_train,3,Non-Span
3051,multi_train,3,Multi-Image Spans
3056,multi_train,3,Cross-Image Synthesis
3043,multi_train,3,Non-Span
3044,multi_train,3,Multi-Image Spans
3045,multi_train,3,Multi-Image Spans
3046,multi_train,3,Multi-Image Spans
3047,multi_train,3,Non-Span
3048,multi_train,3,Cross-Image Synthesis
3049,multi_train,3,Multi-Image Spans
3050,multi_train,3,Non-Span
9225,multi_train,3,Non-Span
9226,multi_train,3,Multi-Image Spans
9227,multi_train,3,Multi-Image Spans
9219,multi_train,3,Multi-Image Spans
9220,multi_train,3,Cross-Image Synthesis
9222,multi_train,3,Multi-Image Spans
9224,multi_train,3,Cross-Image Synthesis
4492,multi_train,2,Non-Span
4493,multi_train,2,Multi-Image Spans
5760,multi_train,3,Multi-Image Spans
5761,multi_train,3,Multi-Image Spans
5762,multi_train,3,Non-Span
5763,multi_train,3,Non-Span
5756,multi_train,3,Non-Span
5757,multi_train,3,Cross-Image Synthesis
5758,multi_train,3,Multi-Image Spans
5759,multi_train,3,Cross-Image Synthesis
5753,multi_train,2,Cross-Image Synthesis
5754,multi_train,2,Multi-Image Spans
6865,multi_train,2,Non-Span
6866,multi_train,2,Cross-Image Synthesis
6867,multi_train,2,Multi-Image Spans
6900,multi_train,3,Non-Span
6901,multi_train,3,Multi-Image Spans
6902,multi_train,3,Multi-Image Spans
6903,multi_train,3,Multi-Image Spans
6904,multi_train,3,Multi-Image Spans
7949,multi_train,2,Cross-Image Synthesis
7950,multi_train,2,Multi-Image Spans
7951,multi_train,2,Non-Span
7952,multi_train,2,Non-Span
7953,multi_train,2,Multi-Image Spans
7954,multi_train,2,Multi-Image Spans
7685,multi_train,2,Multi-Image Spans
7027,multi_train,3,Non-Span
7029,multi_train,3,Multi-Image Spans
7030,multi_train,3,Cross-Image Synthesis
7034,multi_train,3,Multi-Image Spans
7036,multi_train,3,Multi-Image Spans
7037,multi_train,3,Cross-Image Synthesis
5310,multi_train,4,Non-Span
4409,multi_train,2,Multi-Image Spans
4410,multi_train,2,Non-Span
4411,multi_train,2,Multi-Image Spans
9322,multi_train,3,Multi-Image Spans
9323,multi_train,3,Multi-Image Spans
9324,multi_train,3,Cross-Image Synthesis
9325,multi_train,3,Non-Span
9326,multi_train,3,Multi-Image Spans
9318,multi_train,3,Multi-Image Spans
9319,multi_train,3,Non-Span
9320,multi_train,3,Multi-Image Spans
6678,multi_train,3,Multi-Image Spans
6679,multi_train,3,Non-Span
6681,multi_train,3,Multi-Image Spans
2224,multi_train,2,Multi-Image Spans
2339,multi_train,3,Cross-Image Synthesis
2340,multi_train,3,Multi-Image Spans
2341,multi_train,3,Non-Span
2342,multi_train,3,Cross-Image Synthesis
2343,multi_train,3,Multi-Image Spans
2344,multi_train,3,Non-Span
1878,multi_train,4,Multi-Image Spans
1879,multi_train,4,Multi-Image Spans
7356,multi_train,3,Cross-Image Synthesis
7357,multi_train,3,Multi-Image Spans
269,multi_train,3,Multi-Image Spans
270,multi_train,3,Cross-Image Synthesis
271,multi_train,3,Non-Span
272,multi_train,3,Multi-Image Spans
273,multi_train,3,Cross-Image Synthesis
8803,multi_train,3,Multi-Image Spans
8806,multi_train,3,Multi-Image Spans
8807,multi_train,3,Multi-Image Spans
8810,multi_train,3,Multi-Image Spans
8812,multi_train,3,Multi-Image Spans
8813,multi_train,3,Non-Span
5165,multi_train,2,Cross-Image Synthesis
5169,multi_train,2,Multi-Image Spans
4007,multi_train,2,Cross-Image Synthesis
4010,multi_train,2,Multi-Image Spans
7328,multi_train,2,Non-Span
7329,multi_train,2,Non-Span
7330,multi_train,2,Multi-Image Spans
7331,multi_train,2,Non-Span
915,multi_train,2,Multi-Image Spans
917,multi_train,2,Cross-Image Synthesis
2374,multi_train,4,Non-Span
2375,multi_train,4,Multi-Image Spans
2376,multi_train,4,Cross-Image Synthesis
7984,multi_train,4,Cross-Image Synthesis
7985,multi_train,4,Cross-Image Synthesis
