question_id,split_name,task_family,tokenization_flags,flag_count
71132,single_train,single,none,1
71133,single_train,single,none,1
142966,single_train,single,none,1
142960,single_train,single,date_time_currency;slash_form,2
142957,single_train,single,date_time_currency;slash_form,2
142959,single_train,single,none,1
142962,single_train,single,none,1
142953,single_train,single,date_time_currency;slash_form,2
142956,single_train,single,none,1
142958,single_train,single,date_time_currency;slash_form,2
142955,single_train,single,hyphen_form,1
142954,single_train,single,date_time_currency;slash_form,2
142961,single_train,single,hyphen_form,1
142952,single_train,single,hyphen_form,1
89753,single_train,single,abbreviation;date_time_currency;hyphen_form;numeric_unit_compact;slash_form,5
89756,single_train,single,abbreviation;date_time_currency;hyphen_form;numeric_unit_compact;slash_form,5
89754,single_train,single,none,1
89752,single_train,single,date_time_currency;slash_form,2
89755,single_train,single,none,1
89757,single_train,single,none,1
89751,single_train,single,date_time_currency,1
89758,single_train,single,none,1
31442,single_train,single,date_time_currency;hyphen_form;slash_form,3
31445,single_train,single,none,1
31441,single_train,single,date_time_currency;hyphen_form;slash_form,3
31440,single_train,single,none,1
31443,single_train,single,date_time_currency;hyphen_form;slash_form,3
31439,single_train,single,date_time_currency;slash_form,2
143643,single_train,single,none,1
143641,single_train,single,date_time_currency;slash_form,2
143648,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
143645,single_train,single,none,1
143646,single_train,single,none,1
143642,single_train,single,none,1
143647,single_train,single,none,1
143644,single_train,single,none,1
143640,single_train,single,none,1
61285,single_train,single,hyphen_form;numeric_unit_compact,2
61281,single_train,single,hyphen_form;numeric_unit_compact,2
61283,single_train,single,numeric_unit_compact,1
61284,single_train,single,date_time_currency;hyphen_form;numeric_unit_compact;slash_form,4
61282,single_train,single,date_time_currency;hyphen_form;slash_form,3
61287,single_train,single,none,1
101915,single_train,single,none,1
101918,single_train,single,abbreviation;hyphen_form,2
101919,single_train,single,slash_form,1
101920,single_train,single,none,1
101916,single_train,single,abbreviation;date_time_currency;hyphen_form,3
101917,single_train,single,abbreviation;hyphen_form,2
105056,single_train,single,none,1
105057,single_train,single,none,1
105052,single_train,single,none,1
105058,single_train,single,none,1
105053,single_train,single,none,1
105055,single_train,single,none,1
105051,single_train,single,none,1
139775,single_train,single,none,1
139781,single_train,single,none,1
139776,single_train,single,date_time_currency;numeric_unit_compact,2
139785,single_train,single,none,1
139778,single_train,single,none,1
139784,single_train,single,none,1
139780,single_train,single,date_time_currency;hyphen_form,2
139777,single_train,single,none,1
139779,single_train,single,none,1
139773,single_train,single,none,1
139774,single_train,single,none,1
139783,single_train,single,none,1
145709,single_train,single,none,1
145708,single_train,single,date_time_currency;hyphen_form;slash_form,3
145706,single_train,single,none,1
145714,single_train,single,none,1
145707,single_train,single,none,1
145713,single_train,single,none,1
145704,single_train,single,date_time_currency;hyphen_form;slash_form,3
102505,single_train,single,none,1
102503,single_train,single,abbreviation;hyphen_form,2
102504,single_train,single,none,1
102507,single_train,single,abbreviation;hyphen_form,2
102506,single_train,single,none,1
123968,single_train,single,none,1
123967,single_train,single,hyphen_form,1
123966,single_train,single,hyphen_form,1
123969,single_train,single,hyphen_form;slash_form,2
159286,single_train,single,none,1
159287,single_train,single,none,1
159285,single_train,single,none,1
159284,single_train,single,none,1
83391,single_train,single,none,1
83397,single_train,single,none,1
83390,single_train,single,abbreviation;date_time_currency,2
83395,single_train,single,none,1
83396,single_train,single,none,1
83398,single_train,single,none,1
83393,single_train,single,none,1
157644,single_train,single,hyphen_form,1
157647,single_train,single,none,1
157640,single_train,single,none,1
157646,single_train,single,none,1
157643,single_train,single,none,1
157648,single_train,single,none,1
157641,single_train,single,none,1
157642,single_train,single,none,1
157645,single_train,single,hyphen_form,1
56419,single_train,single,hyphen_form;numeric_unit_compact,2
56415,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
56417,single_train,single,date_time_currency;hyphen_form;numeric_unit_compact;slash_form,4
56416,single_train,single,hyphen_form;numeric_unit_compact,2
56414,single_train,single,hyphen_form;numeric_unit_compact,2
56418,single_train,single,date_time_currency;slash_form,2
84948,single_train,single,abbreviation;date_time_currency;hyphen_form,3
84952,single_train,single,abbreviation;date_time_currency;hyphen_form;slash_form,4
84945,single_train,single,abbreviation;hyphen_form,2
84947,single_train,single,abbreviation;hyphen_form,2
84953,single_train,single,abbreviation;date_time_currency;hyphen_form;slash_form,4
84950,single_train,single,abbreviation;hyphen_form,2
84949,single_train,single,date_time_currency;slash_form,2
84955,single_train,single,abbreviation;hyphen_form,2
84946,single_train,single,abbreviation;hyphen_form,2
84951,single_train,single,abbreviation;hyphen_form,2
22149,single_train,single,slash_form,1
22147,single_train,single,none,1
22153,single_train,single,date_time_currency;hyphen_form;slash_form,3
22155,single_train,single,none,1
22148,single_train,single,abbreviation;hyphen_form,2
22146,single_train,single,date_time_currency;hyphen_form;slash_form,3
91491,single_train,single,none,1
91493,single_train,single,abbreviation;hyphen_form,2
91494,single_train,single,abbreviation;hyphen_form,2
91486,single_train,single,none,1
91487,single_train,single,none,1
91485,single_train,single,none,1
91492,single_train,single,abbreviation;hyphen_form,2
91489,single_train,single,abbreviation;date_time_currency;hyphen_form;numeric_unit_compact;slash_form,5
91490,single_train,single,abbreviation;date_time_currency;hyphen_form;numeric_unit_compact;slash_form,5
91488,single_train,single,none,1
62343,single_train,single,none,1
62347,single_train,single,none,1
62342,single_train,single,none,1
62340,single_train,single,none,1
62344,single_train,single,none,1
62339,single_train,single,none,1
62338,single_train,single,date_time_currency;slash_form,2
62349,single_train,single,none,1
62348,single_train,single,none,1
62341,single_train,single,none,1
62346,single_train,single,none,1
119009,single_train,single,none,1
119005,single_train,single,none,1
119016,single_train,single,none,1
119012,single_train,single,date_time_currency;hyphen_form;slash_form,3
119008,single_train,single,none,1
119007,single_train,single,none,1
119010,single_train,single,hyphen_form,1
119015,single_train,single,none,1
119011,single_train,single,none,1
119013,single_train,single,none,1
119006,single_train,single,hyphen_form,1
66402,single_train,single,none,1
66399,single_train,single,none,1
66397,single_train,single,none,1
66398,single_train,single,none,1
66401,single_train,single,none,1
66400,single_train,single,none,1
66404,single_train,single,none,1
134916,single_train,single,none,1
134914,single_train,single,none,1
134918,single_train,single,none,1
134913,single_train,single,slash_form,1
134917,single_train,single,none,1
134910,single_train,single,none,1
134915,single_train,single,slash_form,1
73772,single_train,single,none,1
73770,single_train,single,none,1
73768,single_train,single,none,1
73769,single_train,single,none,1
73767,single_train,single,none,1
73773,single_train,single,none,1
44668,single_train,single,none,1
44666,single_train,single,numeric_unit_compact,1
44677,single_train,single,none,1
44672,single_train,single,none,1
44669,single_train,single,none,1
44675,single_train,single,none,1
44674,single_train,single,none,1
44673,single_train,single,none,1
91371,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
91365,single_train,single,none,1
91366,single_train,single,none,1
91367,single_train,single,slash_form,1
91368,single_train,single,abbreviation;date_time_currency;hyphen_form;numeric_unit_compact;slash_form,5
91373,single_train,single,none,1
91374,single_train,single,none,1
91372,single_train,single,none,1
91370,single_train,single,none,1
91364,single_train,single,slash_form,1
51380,single_train,single,hyphen_form;numeric_unit_compact,2
51377,single_train,single,hyphen_form;numeric_unit_compact,2
51379,single_train,single,numeric_unit_compact,1
51381,single_train,single,date_time_currency;hyphen_form;numeric_unit_compact;slash_form,4
49995,single_train,single,none,1
49993,single_train,single,none,1
49991,single_train,single,numeric_unit_compact,1
49994,single_train,single,hyphen_form;numeric_unit_compact,2
49992,single_train,single,none,1
49990,single_train,single,hyphen_form;numeric_unit_compact,2
49989,single_train,single,hyphen_form;numeric_unit_compact,2
49997,single_train,single,numeric_unit_compact,1
49988,single_train,single,hyphen_form;numeric_unit_compact,2
69248,single_train,single,none,1
69245,single_train,single,none,1
69247,single_train,single,none,1
69251,single_train,single,none,1
69244,single_train,single,none,1
69250,single_train,single,none,1
69246,single_train,single,none,1
69249,single_train,single,none,1
162650,single_train,single,date_time_currency;slash_form,2
162648,single_train,single,none,1
162647,single_train,single,date_time_currency;slash_form,2
162651,single_train,single,date_time_currency;slash_form,2
162649,single_train,single,none,1
162654,single_train,single,date_time_currency;slash_form,2
162652,single_train,single,date_time_currency;slash_form,2
162646,single_train,single,none,1
135393,single_train,single,none,1
135382,single_train,single,none,1
135388,single_train,single,date_time_currency,1
135391,single_train,single,none,1
135383,single_train,single,none,1
135385,single_train,single,none,1
135386,single_train,single,none,1
135387,single_train,single,none,1
135384,single_train,single,none,1
135390,single_train,single,none,1
135392,single_train,single,none,1
135389,single_train,single,numeric_unit_compact,1
166278,single_train,single,none,1
166279,single_train,single,none,1
166276,single_train,single,none,1
166271,single_train,single,none,1
166281,single_train,single,none,1
166282,single_train,single,none,1
166274,single_train,single,none,1
166273,single_train,single,none,1
166272,single_train,single,none,1
