question_id,split_name,task_family,answer_tokens,short_answer_le_3_tokens
140099,single_train,single,46,False
140098,single_train,single,4,False
140097,single_train,single,12,False
140102,single_train,single,15,False
140104,single_train,single,2,True
134337,single_train,single,1,True
134335,single_train,single,2,True
134328,single_train,single,1,True
134331,single_train,single,1,True
134332,single_train,single,3,True
134329,single_train,single,5,False
134333,single_train,single,12,False
134336,single_train,single,13,False
134330,single_train,single,6,False
8440,single_train,single,1,True
8441,single_train,single,2,True
8447,single_train,single,4,False
8443,single_train,single,1,True
8446,single_train,single,2,True
8444,single_train,single,2,True
8445,single_train,single,1,True
9653,single_train,single,2,True
9660,single_train,single,1,True
9663,single_train,single,6,False
9664,single_train,single,1,True
9662,single_train,single,5,False
9661,single_train,single,1,True
9657,single_train,single,1,True
9659,single_train,single,3,True
9655,single_train,single,12,False
9658,single_train,single,3,True
22416,single_train,single,30,False
22417,single_train,single,1,True
22411,single_train,single,3,True
22410,single_train,single,10,False
22412,single_train,single,30,False
166518,single_train,single,1,True
166513,single_train,single,2,True
166509,single_train,single,3,True
166517,single_train,single,2,True
166516,single_train,single,1,True
166510,single_train,single,4,False
166515,single_train,single,10,False
166511,single_train,single,23,False
45972,single_train,single,4,False
45974,single_train,single,3,True
45973,single_train,single,1,True
45968,single_train,single,1,True
45969,single_train,single,1,True
45978,single_train,single,1,True
45975,single_train,single,1,True
45971,single_train,single,1,True
45970,single_train,single,7,False
55754,single_train,single,3,True
55755,single_train,single,3,True
55752,single_train,single,10,False
55756,single_train,single,6,False
55758,single_train,single,1,True
55753,single_train,single,8,False
55759,single_train,single,1,True
125121,single_train,single,4,False
125126,single_train,single,1,True
125127,single_train,single,3,True
125122,single_train,single,9,False
125125,single_train,single,4,False
125123,single_train,single,8,False
125130,single_train,single,1,True
125124,single_train,single,4,False
125128,single_train,single,5,False
40360,single_train,single,10,False
40359,single_train,single,1,True
40362,single_train,single,1,True
40358,single_train,single,1,True
40364,single_train,single,1,True
40361,single_train,single,8,False
40365,single_train,single,10,False
80823,single_train,single,1,True
80822,single_train,single,8,False
80825,single_train,single,1,True
1032,single_train,single,26,False
1034,single_train,single,11,False
1030,single_train,single,10,False
1035,single_train,single,3,True
1033,single_train,single,1,True
49858,single_train,single,5,False
49856,single_train,single,8,False
49864,single_train,single,1,True
49860,single_train,single,2,True
49859,single_train,single,3,True
49862,single_train,single,7,False
49863,single_train,single,3,True
49861,single_train,single,3,True
83588,single_train,single,2,True
83583,single_train,single,3,True
83589,single_train,single,1,True
83586,single_train,single,1,True
83587,single_train,single,2,True
83579,single_train,single,2,True
83585,single_train,single,2,True
83584,single_train,single,3,True
83578,single_train,single,9,False
83580,single_train,single,7,False
101813,single_train,single,4,False
101812,single_train,single,2,True
101816,single_train,single,1,True
101815,single_train,single,1,True
101818,single_train,single,1,True
104177,single_train,single,1,True
104176,single_train,single,27,False
104178,single_train,single,1,True
104174,single_train,single,3,True
104175,single_train,single,3,True
109079,single_train,single,1,True
109076,single_train,single,9,False
109077,single_train,single,1,True
109082,single_train,single,1,True
109074,single_train,single,1,True
109078,single_train,single,4,False
12835,single_train,single,2,True
12838,single_train,single,1,True
12837,single_train,single,27,False
12836,single_train,single,1,True
44307,single_train,single,3,True
44303,single_train,single,9,False
44308,single_train,single,11,False
44306,single_train,single,1,True
44304,single_train,single,2,True
44310,single_train,single,5,False
44309,single_train,single,1,True
44305,single_train,single,14,False
44311,single_train,single,5,False
98822,single_train,single,2,True
98819,single_train,single,1,True
98823,single_train,single,2,True
98821,single_train,single,1,True
98818,single_train,single,2,True
98824,single_train,single,1,True
98820,single_train,single,2,True
12512,single_train,single,1,True
12519,single_train,single,38,False
12518,single_train,single,3,True
12513,single_train,single,2,True
12515,single_train,single,1,True
12514,single_train,single,1,True
12520,single_train,single,1,True
12516,single_train,single,81,False
12517,single_train,single,3,True
152257,single_train,single,1,True
152255,single_train,single,2,True
152254,single_train,single,18,False
152256,single_train,single,7,False
62419,single_train,single,1,True
62427,single_train,single,1,True
62416,single_train,single,1,True
62422,single_train,single,6,False
62418,single_train,single,22,False
62417,single_train,single,2,True
62420,single_train,single,2,True
62423,single_train,single,1,True
62421,single_train,single,2,True
146729,single_train,single,28,False
146726,single_train,single,2,True
146723,single_train,single,8,False
146728,single_train,single,1,True
146725,single_train,single,1,True
146721,single_train,single,2,True
146731,single_train,single,1,True
146727,single_train,single,7,False
146722,single_train,single,3,True
146724,single_train,single,1,True
93946,single_train,single,4,False
93945,single_train,single,3,True
93944,single_train,single,17,False
131289,single_train,single,12,False
131291,single_train,single,1,True
131288,single_train,single,1,True
131297,single_train,single,29,False
131298,single_train,single,1,True
131287,single_train,single,4,False
131296,single_train,single,4,False
131294,single_train,single,1,True
46672,single_train,single,18,False
46674,single_train,single,2,True
46676,single_train,single,2,True
46673,single_train,single,9,False
46675,single_train,single,3,True
46677,single_train,single,3,True
77164,single_train,single,50,False
77166,single_train,single,3,True
77162,single_train,single,8,False
77158,single_train,single,5,False
77163,single_train,single,17,False
77161,single_train,single,1,True
77159,single_train,single,3,True
77169,single_train,single,1,True
77160,single_train,single,34,False
77165,single_train,single,1,True
50299,single_train,single,1,True
50298,single_train,single,3,True
50295,single_train,single,2,True
50296,single_train,single,3,True
50292,single_train,single,4,False
50294,single_train,single,3,True
50300,single_train,single,1,True
50301,single_train,single,1,True
50293,single_train,single,8,False
50297,single_train,single,9,False
47913,single_train,single,3,True
47914,single_train,single,3,True
47912,single_train,single,11,False
47909,single_train,single,14,False
47918,single_train,single,1,True
47915,single_train,single,3,True
47911,single_train,single,2,True
47910,single_train,single,11,False
109819,single_train,single,1,True
109817,single_train,single,2,True
109821,single_train,single,10,False
109823,single_train,single,2,True
109824,single_train,single,2,True
109820,single_train,single,8,False
109816,single_train,single,1,True
109825,single_train,single,12,False
109822,single_train,single,1,True
109818,single_train,single,2,True
142461,single_train,single,2,True
142464,single_train,single,7,False
142465,single_train,single,18,False
142462,single_train,single,1,True
142456,single_train,single,1,True
142463,single_train,single,1,True
135554,single_train,single,3,True
135555,single_train,single,1,True
135563,single_train,single,2,True
135561,single_train,single,33,False
135566,single_train,single,1,True
135560,single_train,single,1,True
135565,single_train,single,14,False
135564,single_train,single,2,True
135559,single_train,single,4,False
135556,single_train,single,2,True
135562,single_train,single,1,True
135553,single_train,single,1,True
135557,single_train,single,2,True
20530,single_train,single,19,False
20529,single_train,single,1,True
20532,single_train,single,6,False
20531,single_train,single,1,True
20528,single_train,single,1,True
20533,single_train,single,2,True
20535,single_train,single,1,True
136055,single_train,single,2,True
136052,single_train,single,5,False
136054,single_train,single,1,True
