question_id,split_name,task_family,diacritic_consistency,question_has_diacritics,answer_has_diacritics,question_normalization_suspect,answer_normalization_suspect
156842,single_train,single,question_text_with_diacritics,True,False,False,False
156838,single_train,single,both_with_diacritics,True,True,False,False
156841,single_train,single,both_with_diacritics,True,True,False,False
156845,single_train,single,both_with_diacritics,True,True,False,False
156846,single_train,single,question_text_with_diacritics,True,False,False,False
156839,single_train,single,both_with_diacritics,True,True,False,False
156840,single_train,single,both_with_diacritics,True,True,False,False
156843,single_train,single,both_with_diacritics,True,True,False,False
156844,single_train,single,both_with_diacritics,True,True,False,False
24702,single_train,single,question_text_with_diacritics,True,False,False,False
24701,single_train,single,both_with_diacritics,True,True,False,False
24706,single_train,single,question_text_with_diacritics,True,False,False,False
24705,single_train,single,both_with_diacritics,True,True,False,False
24700,single_train,single,both_with_diacritics,True,True,False,False
24699,single_train,single,answer_missing_diacritics,True,False,False,False
24703,single_train,single,both_with_diacritics,True,True,False,False
24704,single_train,single,both_with_diacritics,True,True,False,False
45934,single_train,single,question_text_with_diacritics,True,False,False,False
45935,single_train,single,both_with_diacritics,True,True,False,False
45931,single_train,single,both_with_diacritics,True,True,False,False
45932,single_train,single,question_text_with_diacritics,True,False,False,False
45929,single_train,single,both_with_diacritics,True,True,False,False
45930,single_train,single,both_with_diacritics,True,True,False,False
110507,single_train,single,question_text_with_diacritics,True,False,False,False
110510,single_train,single,both_with_diacritics,True,True,False,False
110506,single_train,single,both_with_diacritics,True,True,False,False
110512,single_train,single,both_with_diacritics,True,True,False,False
110505,single_train,single,both_with_diacritics,True,True,False,False
110514,single_train,single,question_text_with_diacritics,True,False,False,False
110511,single_train,single,both_with_diacritics,True,True,False,False
110508,single_train,single,question_text_with_diacritics,True,False,False,False
110504,single_train,single,both_with_diacritics,True,True,False,False
120966,single_train,single,both_with_diacritics,True,True,False,False
120969,single_train,single,question_text_with_diacritics,True,False,False,False
120967,single_train,single,both_with_diacritics,True,True,False,False
120963,single_train,single,both_with_diacritics,True,True,False,False
120968,single_train,single,question_text_with_diacritics,True,False,False,False
120970,single_train,single,question_text_with_diacritics,True,False,False,False
120964,single_train,single,both_with_diacritics,True,True,False,False
120965,single_train,single,answer_missing_diacritics,True,False,False,False
120962,single_train,single,both_with_diacritics,True,True,False,False
52946,single_train,single,answer_missing_diacritics,True,False,False,False
52943,single_train,single,both_with_diacritics,True,True,False,False
52948,single_train,single,question_text_with_diacritics,True,False,False,False
52942,single_train,single,both_with_diacritics,True,True,False,False
52944,single_train,single,answer_missing_diacritics,True,False,False,False
52947,single_train,single,question_text_with_diacritics,True,False,False,False
52949,single_train,single,question_text_with_diacritics,True,False,False,False
52945,single_train,single,both_with_diacritics,True,True,False,False
95805,single_train,single,question_text_with_diacritics,True,False,False,False
95806,single_train,single,both_with_diacritics,True,True,False,False
95803,single_train,single,question_text_with_diacritics,True,False,False,False
95807,single_train,single,both_with_diacritics,True,True,False,False
95809,single_train,single,question_text_with_diacritics,True,False,False,False
127567,single_train,single,question_text_with_diacritics,True,False,False,False
127571,single_train,single,question_text_with_diacritics,True,False,False,False
127572,single_train,single,both_with_diacritics,True,True,False,False
127564,single_train,single,both_with_diacritics,True,True,False,False
127570,single_train,single,both_with_diacritics,True,True,False,False
127568,single_train,single,both_with_diacritics,True,True,False,False
127569,single_train,single,both_with_diacritics,True,True,False,False
127565,single_train,single,both_with_diacritics,True,True,False,False
127566,single_train,single,both_with_diacritics,True,True,False,False
132443,single_train,single,answer_missing_diacritics,True,False,False,False
132447,single_train,single,both_with_diacritics,True,True,False,False
132444,single_train,single,answer_missing_diacritics,True,False,False,False
132448,single_train,single,answer_missing_diacritics,True,False,False,False
132442,single_train,single,question_text_with_diacritics,True,False,False,False
132441,single_train,single,answer_missing_diacritics,True,False,False,False
132440,single_train,single,both_with_diacritics,True,True,False,False
132439,single_train,single,answer_missing_diacritics,True,False,False,False
132446,single_train,single,question_text_with_diacritics,True,False,False,False
157021,single_train,single,both_with_diacritics,True,True,False,False
157020,single_train,single,answer_missing_diacritics,True,False,False,False
157022,single_train,single,both_with_diacritics,True,True,False,False
157026,single_train,single,question_text_with_diacritics,True,False,False,False
157027,single_train,single,question_text_with_diacritics,True,False,False,False
157024,single_train,single,answer_missing_diacritics,True,False,False,False
157028,single_train,single,answer_missing_diacritics,True,False,False,False
157025,single_train,single,both_with_diacritics,True,True,False,False
157023,single_train,single,question_text_with_diacritics,True,False,False,False
51144,single_train,single,both_with_diacritics,True,True,False,False
51145,single_train,single,both_with_diacritics,True,True,False,False
51143,single_train,single,both_with_diacritics,True,True,False,False
51148,single_train,single,question_text_with_diacritics,True,False,False,False
51147,single_train,single,question_text_with_diacritics,True,False,False,False
51146,single_train,single,answer_missing_diacritics,True,False,False,False
51142,single_train,single,both_with_diacritics,True,True,False,False
64128,single_train,single,question_text_with_diacritics,True,False,False,False
64119,single_train,single,question_text_with_diacritics,True,False,False,False
64129,single_train,single,question_text_with_diacritics,True,False,False,False
64125,single_train,single,question_text_with_diacritics,True,False,False,False
64116,single_train,single,both_with_diacritics,True,True,False,False
64123,single_train,single,question_text_with_diacritics,True,False,False,False
64118,single_train,single,both_with_diacritics,True,True,False,False
64120,single_train,single,both_with_diacritics,True,True,False,False
