question_id,split_name,task_family,question_type,reasoning_mode
139784,single_train,single,which,lookup
139780,single_train,single,which,lookup
139777,single_train,single,what,lookup
139779,single_train,single,what,lookup
139773,single_train,single,what,lookup
139774,single_train,single,other,lookup
139783,single_train,single,other,lookup
145709,single_train,single,which,lookup
145708,single_train,single,which,lookup
145706,single_train,single,which,lookup
145714,single_train,single,which,lookup
145707,single_train,single,how_many,reasoning
145713,single_train,single,which,lookup
145704,single_train,single,what,lookup
102505,single_train,single,how_many,lookup
102503,single_train,single,what,lookup
102504,single_train,single,compare,reasoning
102507,single_train,single,which,lookup
102506,single_train,single,how_many,reasoning
123968,single_train,single,which,lookup
123967,single_train,single,how_many,lookup
123966,single_train,single,how_many,lookup
123969,single_train,single,how_many,lookup
159286,single_train,single,how_many,reasoning
159287,single_train,single,what,lookup
159285,single_train,single,other,lookup
159284,single_train,single,what,lookup
83391,single_train,single,which,lookup
83397,single_train,single,which,lookup
83390,single_train,single,which,reasoning
83395,single_train,single,what,lookup
83396,single_train,single,what,lookup
83398,single_train,single,how_many,reasoning
83393,single_train,single,what,lookup
157644,single_train,single,which,lookup
157647,single_train,single,how_many,lookup
157640,single_train,single,how_many,lookup
157646,single_train,single,what,lookup
157643,single_train,single,how_many,lookup
157648,single_train,single,how_many,reasoning
157641,single_train,single,how_many,lookup
157642,single_train,single,how_many,reasoning
157645,single_train,single,how_many,reasoning
56419,single_train,single,which,lookup
56415,single_train,single,which,lookup
56417,single_train,single,other,lookup
56416,single_train,single,which,lookup
56414,single_train,single,which,reasoning
56418,single_train,single,how_many,lookup
84948,single_train,single,compare,lookup
84952,single_train,single,how_many,lookup
84945,single_train,single,which,lookup
84947,single_train,single,which,lookup
84953,single_train,single,when,lookup
84950,single_train,single,count,lookup
84949,single_train,single,how_many,lookup
84955,single_train,single,how_many,reasoning
84946,single_train,single,which,reasoning
84951,single_train,single,which,reasoning
22149,single_train,single,how_many,reasoning
22147,single_train,single,how_many,lookup
22153,single_train,single,how_many,lookup
22155,single_train,single,which,lookup
22148,single_train,single,which,lookup
22146,single_train,single,how_many,lookup
91491,single_train,single,which,lookup
91493,single_train,single,how_many,reasoning
91494,single_train,single,how_many,reasoning
91486,single_train,single,which,lookup
91487,single_train,single,how_many,lookup
91485,single_train,single,which,lookup
91492,single_train,single,how_many,reasoning
91489,single_train,single,how_many,reasoning
91490,single_train,single,how_many,reasoning
91488,single_train,single,which,lookup
62343,single_train,single,how_many,reasoning
62347,single_train,single,which,lookup
62342,single_train,single,how_many,lookup
62340,single_train,single,how_many,reasoning
62344,single_train,single,which,reasoning
62339,single_train,single,which,lookup
62338,single_train,single,when,reasoning
62349,single_train,single,how_many,reasoning
62348,single_train,single,other,lookup
62341,single_train,single,what,lookup
62346,single_train,single,which,lookup
119009,single_train,single,which,lookup
119005,single_train,single,which,lookup
119016,single_train,single,how_many,reasoning
119012,single_train,single,when,lookup
119008,single_train,single,which,lookup
119007,single_train,single,which,lookup
119010,single_train,single,which,lookup
119015,single_train,single,which,lookup
119011,single_train,single,what,lookup
119013,single_train,single,which,lookup
119006,single_train,single,which,lookup
66402,single_train,single,which,reasoning
66399,single_train,single,which,lookup
66397,single_train,single,which,lookup
66398,single_train,single,how_many,reasoning
66401,single_train,single,what,lookup
66400,single_train,single,other,lookup
66404,single_train,single,what,lookup
134916,single_train,single,how_many,reasoning
134914,single_train,single,how_many,lookup
134918,single_train,single,how_many,reasoning
134913,single_train,single,how_many,reasoning
134917,single_train,single,how_many,reasoning
134910,single_train,single,how_many,lookup
134915,single_train,single,how_many,lookup
73772,single_train,single,count,reasoning
73770,single_train,single,how_many,reasoning
73768,single_train,single,which,reasoning
73769,single_train,single,which,lookup
73767,single_train,single,how_many,reasoning
73773,single_train,single,which,reasoning
44668,single_train,single,what,lookup
44666,single_train,single,compare,reasoning
44677,single_train,single,which,reasoning
44672,single_train,single,which,lookup
44669,single_train,single,how_many,reasoning
44675,single_train,single,how_many,reasoning
44674,single_train,single,which,lookup
44673,single_train,single,which,lookup
91371,single_train,single,when,lookup
91365,single_train,single,how_many,reasoning
91366,single_train,single,list,reasoning
91367,single_train,single,count,lookup
91368,single_train,single,compare,reasoning
91373,single_train,single,how_many,reasoning
91374,single_train,single,how_many,reasoning
91372,single_train,single,how_many,reasoning
91370,single_train,single,how_many,lookup
91364,single_train,single,how_many,lookup
51380,single_train,single,which,lookup
51377,single_train,single,list,reasoning
51379,single_train,single,which,reasoning
51381,single_train,single,other,lookup
49995,single_train,single,which,lookup
49993,single_train,single,how_many,lookup
49991,single_train,single,which,reasoning
49994,single_train,single,how_many,lookup
49992,single_train,single,how_many,lookup
49990,single_train,single,which,lookup
49989,single_train,single,which,lookup
49997,single_train,single,how_many,reasoning
49988,single_train,single,which,reasoning
69248,single_train,single,which,lookup
69245,single_train,single,count,lookup
69247,single_train,single,how_many,reasoning
69251,single_train,single,how_many,reasoning
69244,single_train,single,what,lookup
69250,single_train,single,how_many,reasoning
69246,single_train,single,how_many,lookup
69249,single_train,single,what,lookup
162650,single_train,single,when,lookup
162648,single_train,single,which,lookup
162647,single_train,single,what,lookup
162651,single_train,single,what,lookup
162649,single_train,single,how_many,reasoning
162654,single_train,single,what,lookup
162652,single_train,single,which,lookup
162646,single_train,single,which,lookup
135393,single_train,single,what,lookup
135382,single_train,single,how_many,lookup
135388,single_train,single,how_many,reasoning
135391,single_train,single,how_many,lookup
135383,single_train,single,what,lookup
135385,single_train,single,how_many,reasoning
135386,single_train,single,how_many,reasoning
135387,single_train,single,how_many,reasoning
135384,single_train,single,which,lookup
135390,single_train,single,compare,reasoning
135392,single_train,single,how_many,reasoning
135389,single_train,single,how_many,lookup
166278,single_train,single,how_many,reasoning
166279,single_train,single,which,lookup
166276,single_train,single,which,reasoning
166271,single_train,single,which,lookup
166281,single_train,single,which,lookup
166282,single_train,single,how_many,reasoning
166274,single_train,single,how_many,lookup
166273,single_train,single,how_many,lookup
166272,single_train,single,how_many,reasoning
166275,single_train,single,how_many,reasoning
166277,single_train,single,which,lookup
166270,single_train,single,how_many,lookup
19470,single_train,single,how_many,lookup
19467,single_train,single,which,lookup
19469,single_train,single,which,lookup
19471,single_train,single,what,lookup
19472,single_train,single,how_many,reasoning
19473,single_train,single,which,lookup
81388,single_train,single,what,lookup
81386,single_train,single,which,lookup
81389,single_train,single,which,lookup
81385,single_train,single,which,lookup
81384,single_train,single,which,lookup
81387,single_train,single,how_many,reasoning
86335,single_train,single,how_many,reasoning
86337,single_train,single,which,lookup
86333,single_train,single,other,reasoning
86336,single_train,single,how_many,lookup
86329,single_train,single,list,reasoning
86332,single_train,single,compare,reasoning
140100,single_train,single,how_many,reasoning
140106,single_train,single,how_many,reasoning
140101,single_train,single,when,lookup
140099,single_train,single,which,lookup
140098,single_train,single,which,lookup
140097,single_train,single,which,lookup
140102,single_train,single,which,lookup
140104,single_train,single,list,lookup
134337,single_train,single,compare,reasoning
134335,single_train,single,how_many,lookup
134328,single_train,single,what,lookup
134331,single_train,single,how_many,reasoning
134332,single_train,single,what,reasoning
